id,company_name,roe_percentage,roce_percentage,market_cap_crore,pe_ratio,pb_ratio,roe,roa,debt_equity,sales_cagr,profit_cagr
ADANIGREEN,Adani Green Energy Ltd,14.7,96.5,485373.12,29.07,10.49,0.1871,0.0083,22.5532,46.72,
ADANIGREEN,Adani Green Energy Ltd,14.7,96.5,495446.05,37.61,5.59,-0.2457,-0.0324,7.583,46.72,
ADANIGREEN,Adani Green Energy Ltd,14.7,96.5,495446.05,37.61,5.59,-0.1029,-0.0088,11.7144,46.72,
ADANIGREEN,Adani Green Energy Ltd,14.7,96.5,495446.05,37.61,5.59,-0.0391,-0.0076,5.1205,46.72,
ADANIGREEN,Adani Green Energy Ltd,14.7,96.5,495446.05,37.61,5.59,-0.0289,-0.0037,7.8167,46.72,
ADANIGREEN,Adani Green Energy Ltd,14.7,96.5,495446.05,37.61,5.59,0.0827,0.0063,13.0418,46.72,
ADANIGREEN,Adani Green Energy Ltd,14.7,96.5,495446.05,37.61,5.59,0.1281,0.0143,8.9573,46.72,
ADANIGREEN,Adani Green Energy Ltd,14.7,96.5,495446.05,37.61,5.59,0.1332,0.0145,9.1606,46.72,
ADANIGREEN,Adani Green Energy Ltd,14.7,96.5,495446.05,37.61,5.59,0.1871,0.0083,22.5532,46.72,
ADANIGREEN,Adani Green Energy Ltd,14.7,96.5,510512.78,45.26,6.24,-0.2457,-0.0324,7.583,46.72,
ADANIGREEN,Adani Green Energy Ltd,14.7,96.5,510512.78,45.26,6.24,-0.1029,-0.0088,11.7144,46.72,
ADANIGREEN,Adani Green Energy Ltd,14.7,96.5,510512.78,45.26,6.24,-0.0391,-0.0076,5.1205,46.72,
ADANIGREEN,Adani Green Energy Ltd,14.7,96.5,510512.78,45.26,6.24,-0.0289,-0.0037,7.8167,46.72,
ADANIGREEN,Adani Green Energy Ltd,14.7,96.5,510512.78,45.26,6.24,0.0827,0.0063,13.0418,46.72,
ADANIGREEN,Adani Green Energy Ltd,14.7,96.5,510512.78,45.26,6.24,0.1281,0.0143,8.9573,46.72,
ADANIGREEN,Adani Green Energy Ltd,14.7,96.5,510512.78,45.26,6.24,0.1332,0.0145,9.1606,46.72,
ADANIGREEN,Adani Green Energy Ltd,14.7,96.5,510512.78,45.26,6.24,0.1871,0.0083,22.5532,46.72,
ADANIGREEN,Adani Green Energy Ltd,14.7,96.5,517543.72,72.14,14.91,-0.2457,-0.0324,7.583,46.72,
ADANIGREEN,Adani Green Energy Ltd,14.7,96.5,517543.72,72.14,14.91,-0.1029,-0.0088,11.7144,46.72,
ADANIGREEN,Adani Green Energy Ltd,14.7,96.5,517543.72,72.14,14.91,-0.0391,-0.0076,5.1205,46.72,
ADANIGREEN,Adani Green Energy Ltd,14.7,96.5,517543.72,72.14,14.91,-0.0289,-0.0037,7.8167,46.72,
ADANIGREEN,Adani Green Energy Ltd,14.7,96.5,517543.72,72.14,14.91,0.0827,0.0063,13.0418,46.72,
ADANIGREEN,Adani Green Energy Ltd,14.7,96.5,517543.72,72.14,14.91,0.1281,0.0143,8.9573,46.72,
ADANIGREEN,Adani Green Energy Ltd,14.7,96.5,517543.72,72.14,14.91,0.1332,0.0145,9.1606,46.72,
ADANIGREEN,Adani Green Energy Ltd,14.7,96.5,517543.72,72.14,14.91,0.1871,0.0083,22.5532,46.72,
ADANIGREEN,Adani Green Energy Ltd,14.7,96.5,519085.0,17.73,4.85,-0.2457,-0.0324,7.583,46.72,
ADANIGREEN,Adani Green Energy Ltd,14.7,96.5,519085.0,17.73,4.85,-0.1029,-0.0088,11.7144,46.72,
ADANIGREEN,Adani Green Energy Ltd,14.7,96.5,519085.0,17.73,4.85,-0.0391,-0.0076,5.1205,46.72,
ADANIGREEN,Adani Green Energy Ltd,14.7,96.5,519085.0,17.73,4.85,-0.0289,-0.0037,7.8167,46.72,
ADANIGREEN,Adani Green Energy Ltd,14.7,96.5,519085.0,17.73,4.85,0.0827,0.0063,13.0418,46.72,
ADANIGREEN,Adani Green Energy Ltd,14.7,96.5,519085.0,17.73,4.85,0.1281,0.0143,8.9573,46.72,
ADANIGREEN,Adani Green Energy Ltd,14.7,96.5,519085.0,17.73,4.85,0.1332,0.0145,9.1606,46.72,
ADANIGREEN,Adani Green Energy Ltd,14.7,96.5,519085.0,17.73,4.85,0.1871,0.0083,22.5532,46.72,
ADANIPORTS,"Adani Ports & Special Economic Zone Ltd
",18.1,12.9,611152.14,77.47,0.9,0.1184,0.0504,2.3512,8.65,7.39
ADANIPORTS,"Adani Ports & Special Economic Zone Ltd
",18.1,12.9,611152.14,77.47,0.9,0.1184,0.0504,2.3512,8.65,7.39
ADANIPORTS,"Adani Ports & Special Economic Zone Ltd
",18.1,12.9,611152.14,77.47,0.9,0.1188,0.0479,2.48,8.65,7.39
ADANIPORTS,"Adani Ports & Special Economic Zone Ltd
",18.1,12.9,611152.14,77.47,0.9,0.1188,0.0479,2.48,8.65,7.39
ADANIPORTS,"Adani Ports & Special Economic Zone Ltd
",18.1,12.9,611152.14,77.47,0.9,0.1487,0.0611,2.4322,8.65,7.39
ADANIPORTS,"Adani Ports & Special Economic Zone Ltd
",18.1,12.9,611152.14,77.47,0.9,0.1487,0.0611,2.4322,8.65,7.39
ADANIPORTS,"Adani Ports & Special Economic Zone Ltd
",18.1,12.9,611152.14,77.47,0.9,0.1535,0.0693,2.2168,8.65,7.39
ADANIPORTS,"Adani Ports & Special Economic Zone Ltd
",18.1,12.9,611152.14,77.47,0.9,0.1535,0.0693,2.2168,8.65,7.39
ADANIPORTS,"Adani Ports & Special Economic Zone Ltd
",18.1,12.9,611152.14,77.47,0.9,0.1659,0.0677,2.4501,8.65,7.39
ADANIPORTS,"Adani Ports & Special Economic Zone Ltd
",18.1,12.9,611152.14,77.47,0.9,0.1659,0.0677,2.4501,8.65,7.39
ADANIPORTS,"Adani Ports & Special Economic Zone Ltd
",18.1,12.9,611152.14,77.47,0.9,0.166,0.0718,2.3105,8.65,7.39
ADANIPORTS,"Adani Ports & Special Economic Zone Ltd
",18.1,12.9,611152.14,77.47,0.9,0.166,0.0718,2.3105,8.65,7.39
ADANIPORTS,"Adani Ports & Special Economic Zone Ltd
",18.1,12.9,611152.14,77.47,0.9,0.1765,0.0781,2.2596,8.65,7.39
ADANIPORTS,"Adani Ports & Special Economic Zone Ltd
",18.1,12.9,611152.14,77.47,0.9,0.1765,0.0781,2.2596,8.65,7.39
ADANIPORTS,"Adani Ports & Special Economic Zone Ltd
",18.1,12.9,611152.14,77.47,0.9,0.1986,0.0706,2.8154,8.65,7.39
ADANIPORTS,"Adani Ports & Special Economic Zone Ltd
",18.1,12.9,611152.14,77.47,0.9,0.1986,0.0706,2.8154,8.65,7.39
ADANIPORTS,"Adani Ports & Special Economic Zone Ltd
",18.1,12.9,611152.14,77.47,0.9,0.2115,0.0744,2.8423,8.65,7.39
ADANIPORTS,"Adani Ports & Special Economic Zone Ltd
",18.1,12.9,611152.14,77.47,0.9,0.2115,0.0744,2.8423,8.65,7.39
ADANIPORTS,"Adani Ports & Special Economic Zone Ltd
",18.1,12.9,611152.14,77.47,0.9,0.2159,0.0724,2.9802,8.65,7.39
ADANIPORTS,"Adani Ports & Special Economic Zone Ltd
",18.1,12.9,611152.14,77.47,0.9,0.2159,0.0724,2.9802,8.65,7.39
ADANIPORTS,"Adani Ports & Special Economic Zone Ltd
",18.1,12.9,611152.14,77.47,0.9,0.2226,0.09,2.4746,8.65,7.39
ADANIPORTS,"Adani Ports & Special Economic Zone Ltd
",18.1,12.9,611152.14,77.47,0.9,0.2226,0.09,2.4746,8.65,7.39
ADANIPORTS,"Adani Ports & Special Economic Zone Ltd
",18.1,12.9,611152.14,77.47,0.9,0.2563,0.0779,3.2898,8.65,7.39
ADANIPORTS,"Adani Ports & Special Economic Zone Ltd
",18.1,12.9,611152.14,77.47,0.9,0.2563,0.0779,3.2898,8.65,7.39
ADANIPORTS,"Adani Ports & Special Economic Zone Ltd
",18.1,12.9,634603.85,29.48,7.65,0.1184,0.0504,2.3512,8.65,7.39
ADANIPORTS,"Adani Ports & Special Economic Zone Ltd
",18.1,12.9,634603.85,29.48,7.65,0.1184,0.0504,2.3512,8.65,7.39
ADANIPORTS,"Adani Ports & Special Economic Zone Ltd
",18.1,12.9,634603.85,29.48,7.65,0.1188,0.0479,2.48,8.65,7.39
ADANIPORTS,"Adani Ports & Special Economic Zone Ltd
",18.1,12.9,634603.85,29.48,7.65,0.1188,0.0479,2.48,8.65,7.39
ADANIPORTS,"Adani Ports & Special Economic Zone Ltd
",18.1,12.9,634603.85,29.48,7.65,0.1487,0.0611,2.4322,8.65,7.39
ADANIPORTS,"Adani Ports & Special Economic Zone Ltd
",18.1,12.9,634603.85,29.48,7.65,0.1487,0.0611,2.4322,8.65,7.39
ADANIPORTS,"Adani Ports & Special Economic Zone Ltd
",18.1,12.9,634603.85,29.48,7.65,0.1535,0.0693,2.2168,8.65,7.39
ADANIPORTS,"Adani Ports & Special Economic Zone Ltd
",18.1,12.9,634603.85,29.48,7.65,0.1535,0.0693,2.2168,8.65,7.39
ADANIPORTS,"Adani Ports & Special Economic Zone Ltd
",18.1,12.9,634603.85,29.48,7.65,0.1659,0.0677,2.4501,8.65,7.39
ADANIPORTS,"Adani Ports & Special Economic Zone Ltd
",18.1,12.9,634603.85,29.48,7.65,0.1659,0.0677,2.4501,8.65,7.39
ADANIPORTS,"Adani Ports & Special Economic Zone Ltd
",18.1,12.9,634603.85,29.48,7.65,0.166,0.0718,2.3105,8.65,7.39
ADANIPORTS,"Adani Ports & Special Economic Zone Ltd
",18.1,12.9,634603.85,29.48,7.65,0.166,0.0718,2.3105,8.65,7.39
ADANIPORTS,"Adani Ports & Special Economic Zone Ltd
",18.1,12.9,634603.85,29.48,7.65,0.1765,0.0781,2.2596,8.65,7.39
ADANIPORTS,"Adani Ports & Special Economic Zone Ltd
",18.1,12.9,634603.85,29.48,7.65,0.1765,0.0781,2.2596,8.65,7.39
ADANIPORTS,"Adani Ports & Special Economic Zone Ltd
",18.1,12.9,634603.85,29.48,7.65,0.1986,0.0706,2.8154,8.65,7.39
ADANIPORTS,"Adani Ports & Special Economic Zone Ltd
",18.1,12.9,634603.85,29.48,7.65,0.1986,0.0706,2.8154,8.65,7.39
ADANIPORTS,"Adani Ports & Special Economic Zone Ltd
",18.1,12.9,634603.85,29.48,7.65,0.2115,0.0744,2.8423,8.65,7.39
ADANIPORTS,"Adani Ports & Special Economic Zone Ltd
",18.1,12.9,634603.85,29.48,7.65,0.2115,0.0744,2.8423,8.65,7.39
ADANIPORTS,"Adani Ports & Special Economic Zone Ltd
",18.1,12.9,634603.85,29.48,7.65,0.2159,0.0724,2.9802,8.65,7.39
ADANIPORTS,"Adani Ports & Special Economic Zone Ltd
",18.1,12.9,634603.85,29.48,7.65,0.2159,0.0724,2.9802,8.65,7.39
ADANIPORTS,"Adani Ports & Special Economic Zone Ltd
",18.1,12.9,634603.85,29.48,7.65,0.2226,0.09,2.4746,8.65,7.39
ADANIPORTS,"Adani Ports & Special Economic Zone Ltd
",18.1,12.9,634603.85,29.48,7.65,0.2226,0.09,2.4746,8.65,7.39
ADANIPORTS,"Adani Ports & Special Economic Zone Ltd
",18.1,12.9,634603.85,29.48,7.65,0.2563,0.0779,3.2898,8.65,7.39
ADANIPORTS,"Adani Ports & Special Economic Zone Ltd
",18.1,12.9,634603.85,29.48,7.65,0.2563,0.0779,3.2898,8.65,7.39
ADANIPORTS,"Adani Ports & Special Economic Zone Ltd
",18.1,12.9,675598.01,48.9,2.31,0.1184,0.0504,2.3512,8.65,7.39
ADANIPORTS,"Adani Ports & Special Economic Zone Ltd
",18.1,12.9,675598.01,48.9,2.31,0.1184,0.0504,2.3512,8.65,7.39
ADANIPORTS,"Adani Ports & Special Economic Zone Ltd
",18.1,12.9,675598.01,48.9,2.31,0.1188,0.0479,2.48,8.65,7.39
ADANIPORTS,"Adani Ports & Special Economic Zone Ltd
",18.1,12.9,675598.01,48.9,2.31,0.1188,0.0479,2.48,8.65,7.39
ADANIPORTS,"Adani Ports & Special Economic Zone Ltd
",18.1,12.9,675598.01,48.9,2.31,0.1487,0.0611,2.4322,8.65,7.39
ADANIPORTS,"Adani Ports & Special Economic Zone Ltd
",18.1,12.9,675598.01,48.9,2.31,0.1487,0.0611,2.4322,8.65,7.39
ADANIPORTS,"Adani Ports & Special Economic Zone Ltd
",18.1,12.9,675598.01,48.9,2.31,0.1535,0.0693,2.2168,8.65,7.39
ADANIPORTS,"Adani Ports & Special Economic Zone Ltd
",18.1,12.9,675598.01,48.9,2.31,0.1535,0.0693,2.2168,8.65,7.39
ADANIPORTS,"Adani Ports & Special Economic Zone Ltd
",18.1,12.9,675598.01,48.9,2.31,0.1659,0.0677,2.4501,8.65,7.39
ADANIPORTS,"Adani Ports & Special Economic Zone Ltd
",18.1,12.9,675598.01,48.9,2.31,0.1659,0.0677,2.4501,8.65,7.39
ADANIPORTS,"Adani Ports & Special Economic Zone Ltd
",18.1,12.9,675598.01,48.9,2.31,0.166,0.0718,2.3105,8.65,7.39
ADANIPORTS,"Adani Ports & Special Economic Zone Ltd
",18.1,12.9,675598.01,48.9,2.31,0.166,0.0718,2.3105,8.65,7.39
ADANIPORTS,"Adani Ports & Special Economic Zone Ltd
",18.1,12.9,675598.01,48.9,2.31,0.1765,0.0781,2.2596,8.65,7.39
ADANIPORTS,"Adani Ports & Special Economic Zone Ltd
",18.1,12.9,675598.01,48.9,2.31,0.1765,0.0781,2.2596,8.65,7.39
ADANIPORTS,"Adani Ports & Special Economic Zone Ltd
",18.1,12.9,675598.01,48.9,2.31,0.1986,0.0706,2.8154,8.65,7.39
ADANIPORTS,"Adani Ports & Special Economic Zone Ltd
",18.1,12.9,675598.01,48.9,2.31,0.1986,0.0706,2.8154,8.65,7.39
ADANIPORTS,"Adani Ports & Special Economic Zone Ltd
",18.1,12.9,675598.01,48.9,2.31,0.2115,0.0744,2.8423,8.65,7.39
ADANIPORTS,"Adani Ports & Special Economic Zone Ltd
",18.1,12.9,675598.01,48.9,2.31,0.2115,0.0744,2.8423,8.65,7.39
ADANIPORTS,"Adani Ports & Special Economic Zone Ltd
",18.1,12.9,675598.01,48.9,2.31,0.2159,0.0724,2.9802,8.65,7.39
ADANIPORTS,"Adani Ports & Special Economic Zone Ltd
",18.1,12.9,675598.01,48.9,2.31,0.2159,0.0724,2.9802,8.65,7.39
ADANIPORTS,"Adani Ports & Special Economic Zone Ltd
",18.1,12.9,675598.01,48.9,2.31,0.2226,0.09,2.4746,8.65,7.39
ADANIPORTS,"Adani Ports & Special Economic Zone Ltd
",18.1,12.9,675598.01,48.9,2.31,0.2226,0.09,2.4746,8.65,7.39
ADANIPORTS,"Adani Ports & Special Economic Zone Ltd
",18.1,12.9,675598.01,48.9,2.31,0.2563,0.0779,3.2898,8.65,7.39
ADANIPORTS,"Adani Ports & Special Economic Zone Ltd
",18.1,12.9,675598.01,48.9,2.31,0.2563,0.0779,3.2898,8.65,7.39
ADANIPORTS,"Adani Ports & Special Economic Zone Ltd
",18.1,12.9,697221.18,50.76,1.64,0.1184,0.0504,2.3512,8.65,7.39
ADANIPORTS,"Adani Ports & Special Economic Zone Ltd
",18.1,12.9,697221.18,50.76,1.64,0.1184,0.0504,2.3512,8.65,7.39
ADANIPORTS,"Adani Ports & Special Economic Zone Ltd
",18.1,12.9,697221.18,50.76,1.64,0.1188,0.0479,2.48,8.65,7.39
ADANIPORTS,"Adani Ports & Special Economic Zone Ltd
",18.1,12.9,697221.18,50.76,1.64,0.1188,0.0479,2.48,8.65,7.39
ADANIPORTS,"Adani Ports & Special Economic Zone Ltd
",18.1,12.9,697221.18,50.76,1.64,0.1487,0.0611,2.4322,8.65,7.39
ADANIPORTS,"Adani Ports & Special Economic Zone Ltd
",18.1,12.9,697221.18,50.76,1.64,0.1487,0.0611,2.4322,8.65,7.39
ADANIPORTS,"Adani Ports & Special Economic Zone Ltd
",18.1,12.9,697221.18,50.76,1.64,0.1535,0.0693,2.2168,8.65,7.39
ADANIPORTS,"Adani Ports & Special Economic Zone Ltd
",18.1,12.9,697221.18,50.76,1.64,0.1535,0.0693,2.2168,8.65,7.39
ADANIPORTS,"Adani Ports & Special Economic Zone Ltd
",18.1,12.9,697221.18,50.76,1.64,0.1659,0.0677,2.4501,8.65,7.39
ADANIPORTS,"Adani Ports & Special Economic Zone Ltd
",18.1,12.9,697221.18,50.76,1.64,0.1659,0.0677,2.4501,8.65,7.39
ADANIPORTS,"Adani Ports & Special Economic Zone Ltd
",18.1,12.9,697221.18,50.76,1.64,0.166,0.0718,2.3105,8.65,7.39
ADANIPORTS,"Adani Ports & Special Economic Zone Ltd
",18.1,12.9,697221.18,50.76,1.64,0.166,0.0718,2.3105,8.65,7.39
ADANIPORTS,"Adani Ports & Special Economic Zone Ltd
",18.1,12.9,697221.18,50.76,1.64,0.1765,0.0781,2.2596,8.65,7.39
ADANIPORTS,"Adani Ports & Special Economic Zone Ltd
",18.1,12.9,697221.18,50.76,1.64,0.1765,0.0781,2.2596,8.65,7.39
ADANIPORTS,"Adani Ports & Special Economic Zone Ltd
",18.1,12.9,697221.18,50.76,1.64,0.1986,0.0706,2.8154,8.65,7.39
ADANIPORTS,"Adani Ports & Special Economic Zone Ltd
",18.1,12.9,697221.18,50.76,1.64,0.1986,0.0706,2.8154,8.65,7.39
ADANIPORTS,"Adani Ports & Special Economic Zone Ltd
",18.1,12.9,697221.18,50.76,1.64,0.2115,0.0744,2.8423,8.65,7.39
ADANIPORTS,"Adani Ports & Special Economic Zone Ltd
",18.1,12.9,697221.18,50.76,1.64,0.2115,0.0744,2.8423,8.65,7.39
ADANIPORTS,"Adani Ports & Special Economic Zone Ltd
",18.1,12.9,697221.18,50.76,1.64,0.2159,0.0724,2.9802,8.65,7.39
ADANIPORTS,"Adani Ports & Special Economic Zone Ltd
",18.1,12.9,697221.18,50.76,1.64,0.2159,0.0724,2.9802,8.65,7.39
ADANIPORTS,"Adani Ports & Special Economic Zone Ltd
",18.1,12.9,697221.18,50.76,1.64,0.2226,0.09,2.4746,8.65,7.39
ADANIPORTS,"Adani Ports & Special Economic Zone Ltd
",18.1,12.9,697221.18,50.76,1.64,0.2226,0.09,2.4746,8.65,7.39
ADANIPORTS,"Adani Ports & Special Economic Zone Ltd
",18.1,12.9,697221.18,50.76,1.64,0.2563,0.0779,3.2898,8.65,7.39
ADANIPORTS,"Adani Ports & Special Economic Zone Ltd
",18.1,12.9,697221.18,50.76,1.64,0.2563,0.0779,3.2898,8.65,7.39
ADANIPORTS,"Adani Ports & Special Economic Zone Ltd
",18.1,12.9,702836.27,53.52,5.91,0.1184,0.0504,2.3512,8.65,7.39
ADANIPORTS,"Adani Ports & Special Economic Zone Ltd
",18.1,12.9,702836.27,53.52,5.91,0.1184,0.0504,2.3512,8.65,7.39
ADANIPORTS,"Adani Ports & Special Economic Zone Ltd
",18.1,12.9,702836.27,53.52,5.91,0.1188,0.0479,2.48,8.65,7.39
ADANIPORTS,"Adani Ports & Special Economic Zone Ltd
",18.1,12.9,702836.27,53.52,5.91,0.1188,0.0479,2.48,8.65,7.39
ADANIPORTS,"Adani Ports & Special Economic Zone Ltd
",18.1,12.9,702836.27,53.52,5.91,0.1487,0.0611,2.4322,8.65,7.39
ADANIPORTS,"Adani Ports & Special Economic Zone Ltd
",18.1,12.9,702836.27,53.52,5.91,0.1487,0.0611,2.4322,8.65,7.39
ADANIPORTS,"Adani Ports & Special Economic Zone Ltd
",18.1,12.9,702836.27,53.52,5.91,0.1535,0.0693,2.2168,8.65,7.39
ADANIPORTS,"Adani Ports & Special Economic Zone Ltd
",18.1,12.9,702836.27,53.52,5.91,0.1535,0.0693,2.2168,8.65,7.39
ADANIPORTS,"Adani Ports & Special Economic Zone Ltd
",18.1,12.9,702836.27,53.52,5.91,0.1659,0.0677,2.4501,8.65,7.39
ADANIPORTS,"Adani Ports & Special Economic Zone Ltd
",18.1,12.9,702836.27,53.52,5.91,0.1659,0.0677,2.4501,8.65,7.39
ADANIPORTS,"Adani Ports & Special Economic Zone Ltd
",18.1,12.9,702836.27,53.52,5.91,0.166,0.0718,2.3105,8.65,7.39
ADANIPORTS,"Adani Ports & Special Economic Zone Ltd
",18.1,12.9,702836.27,53.52,5.91,0.166,0.0718,2.3105,8.65,7.39
ADANIPORTS,"Adani Ports & Special Economic Zone Ltd
",18.1,12.9,702836.27,53.52,5.91,0.1765,0.0781,2.2596,8.65,7.39
ADANIPORTS,"Adani Ports & Special Economic Zone Ltd
",18.1,12.9,702836.27,53.52,5.91,0.1765,0.0781,2.2596,8.65,7.39
ADANIPORTS,"Adani Ports & Special Economic Zone Ltd
",18.1,12.9,702836.27,53.52,5.91,0.1986,0.0706,2.8154,8.65,7.39
ADANIPORTS,"Adani Ports & Special Economic Zone Ltd
",18.1,12.9,702836.27,53.52,5.91,0.1986,0.0706,2.8154,8.65,7.39
ADANIPORTS,"Adani Ports & Special Economic Zone Ltd
",18.1,12.9,702836.27,53.52,5.91,0.2115,0.0744,2.8423,8.65,7.39
ADANIPORTS,"Adani Ports & Special Economic Zone Ltd
",18.1,12.9,702836.27,53.52,5.91,0.2115,0.0744,2.8423,8.65,7.39
ADANIPORTS,"Adani Ports & Special Economic Zone Ltd
",18.1,12.9,702836.27,53.52,5.91,0.2159,0.0724,2.9802,8.65,7.39
ADANIPORTS,"Adani Ports & Special Economic Zone Ltd
",18.1,12.9,702836.27,53.52,5.91,0.2159,0.0724,2.9802,8.65,7.39
ADANIPORTS,"Adani Ports & Special Economic Zone Ltd
",18.1,12.9,702836.27,53.52,5.91,0.2226,0.09,2.4746,8.65,7.39
ADANIPORTS,"Adani Ports & Special Economic Zone Ltd
",18.1,12.9,702836.27,53.52,5.91,0.2226,0.09,2.4746,8.65,7.39
ADANIPORTS,"Adani Ports & Special Economic Zone Ltd
",18.1,12.9,702836.27,53.52,5.91,0.2563,0.0779,3.2898,8.65,7.39
ADANIPORTS,"Adani Ports & Special Economic Zone Ltd
",18.1,12.9,702836.27,53.52,5.91,0.2563,0.0779,3.2898,8.65,7.39
ADANIPORTS,"Adani Ports & Special Economic Zone Ltd
",18.1,12.9,733808.16,15.26,3.96,0.1184,0.0504,2.3512,8.65,7.39
ADANIPORTS,"Adani Ports & Special Economic Zone Ltd
",18.1,12.9,733808.16,15.26,3.96,0.1184,0.0504,2.3512,8.65,7.39
ADANIPORTS,"Adani Ports & Special Economic Zone Ltd
",18.1,12.9,733808.16,15.26,3.96,0.1188,0.0479,2.48,8.65,7.39
ADANIPORTS,"Adani Ports & Special Economic Zone Ltd
",18.1,12.9,733808.16,15.26,3.96,0.1188,0.0479,2.48,8.65,7.39
ADANIPORTS,"Adani Ports & Special Economic Zone Ltd
",18.1,12.9,733808.16,15.26,3.96,0.1487,0.0611,2.4322,8.65,7.39
ADANIPORTS,"Adani Ports & Special Economic Zone Ltd
",18.1,12.9,733808.16,15.26,3.96,0.1487,0.0611,2.4322,8.65,7.39
ADANIPORTS,"Adani Ports & Special Economic Zone Ltd
",18.1,12.9,733808.16,15.26,3.96,0.1535,0.0693,2.2168,8.65,7.39
ADANIPORTS,"Adani Ports & Special Economic Zone Ltd
",18.1,12.9,733808.16,15.26,3.96,0.1535,0.0693,2.2168,8.65,7.39
ADANIPORTS,"Adani Ports & Special Economic Zone Ltd
",18.1,12.9,733808.16,15.26,3.96,0.1659,0.0677,2.4501,8.65,7.39
ADANIPORTS,"Adani Ports & Special Economic Zone Ltd
",18.1,12.9,733808.16,15.26,3.96,0.1659,0.0677,2.4501,8.65,7.39
ADANIPORTS,"Adani Ports & Special Economic Zone Ltd
",18.1,12.9,733808.16,15.26,3.96,0.166,0.0718,2.3105,8.65,7.39
ADANIPORTS,"Adani Ports & Special Economic Zone Ltd
",18.1,12.9,733808.16,15.26,3.96,0.166,0.0718,2.3105,8.65,7.39
ADANIPORTS,"Adani Ports & Special Economic Zone Ltd
",18.1,12.9,733808.16,15.26,3.96,0.1765,0.0781,2.2596,8.65,7.39
ADANIPORTS,"Adani Ports & Special Economic Zone Ltd
",18.1,12.9,733808.16,15.26,3.96,0.1765,0.0781,2.2596,8.65,7.39
ADANIPORTS,"Adani Ports & Special Economic Zone Ltd
",18.1,12.9,733808.16,15.26,3.96,0.1986,0.0706,2.8154,8.65,7.39
ADANIPORTS,"Adani Ports & Special Economic Zone Ltd
",18.1,12.9,733808.16,15.26,3.96,0.1986,0.0706,2.8154,8.65,7.39
ADANIPORTS,"Adani Ports & Special Economic Zone Ltd
",18.1,12.9,733808.16,15.26,3.96,0.2115,0.0744,2.8423,8.65,7.39
ADANIPORTS,"Adani Ports & Special Economic Zone Ltd
",18.1,12.9,733808.16,15.26,3.96,0.2115,0.0744,2.8423,8.65,7.39
ADANIPORTS,"Adani Ports & Special Economic Zone Ltd
",18.1,12.9,733808.16,15.26,3.96,0.2159,0.0724,2.9802,8.65,7.39
ADANIPORTS,"Adani Ports & Special Economic Zone Ltd
",18.1,12.9,733808.16,15.26,3.96,0.2159,0.0724,2.9802,8.65,7.39
ADANIPORTS,"Adani Ports & Special Economic Zone Ltd
",18.1,12.9,733808.16,15.26,3.96,0.2226,0.09,2.4746,8.65,7.39
ADANIPORTS,"Adani Ports & Special Economic Zone Ltd
",18.1,12.9,733808.16,15.26,3.96,0.2226,0.09,2.4746,8.65,7.39
ADANIPORTS,"Adani Ports & Special Economic Zone Ltd
",18.1,12.9,733808.16,15.26,3.96,0.2563,0.0779,3.2898,8.65,7.39
ADANIPORTS,"Adani Ports & Special Economic Zone Ltd
",18.1,12.9,733808.16,15.26,3.96,0.2563,0.0779,3.2898,8.65,7.39
ADANIPOWER,Adani Power Ltd,57.1,32.2,986259.76,66.6,14.89,-2.3656,-0.0302,78.2092,19.12,
ADANIPOWER,Adani Power Ltd,57.1,32.2,986259.76,66.6,14.89,-2.058,-0.0863,23.837,19.12,
ADANIPOWER,Adani Power Ltd,57.1,32.2,986259.76,66.6,14.89,-0.5346,-0.042,12.7389,19.12,
ADANIPOWER,Adani Power Ltd,57.1,32.2,986259.76,66.6,14.89,-0.351,-0.0303,11.5761,19.12,
ADANIPOWER,Adani Power Ltd,57.1,32.2,986259.76,66.6,14.89,-0.1425,-0.014,10.2138,19.12,
ADANIPOWER,Adani Power Ltd,57.1,32.2,986259.76,66.6,14.89,-0.1276,-0.0145,8.8155,19.12,
ADANIPOWER,Adani Power Ltd,57.1,32.2,986259.76,66.6,14.89,-0.0445,-0.005,8.9774,19.12,
ADANIPOWER,Adani Power Ltd,57.1,32.2,986259.76,66.6,14.89,0.0738,0.0073,10.1492,19.12,
ADANIPOWER,Adani Power Ltd,57.1,32.2,986259.76,66.6,14.89,0.0969,0.0161,6.0098,19.12,
ADANIPOWER,Adani Power Ltd,57.1,32.2,986259.76,66.6,14.89,0.2661,0.0599,4.4417,19.12,
ADANIPOWER,Adani Power Ltd,57.1,32.2,986259.76,66.6,14.89,0.3591,0.125,2.8726,19.12,
ADANIPOWER,Adani Power Ltd,57.1,32.2,986259.76,66.6,14.89,0.4828,0.2264,2.1326,19.12,
ADANIPOWER,Adani Power Ltd,57.1,32.2,1042747.57,52.23,2.28,-2.3656,-0.0302,78.2092,19.12,
ADANIPOWER,Adani Power Ltd,57.1,32.2,1042747.57,52.23,2.28,-2.058,-0.0863,23.837,19.12,
ADANIPOWER,Adani Power Ltd,57.1,32.2,1042747.57,52.23,2.28,-0.5346,-0.042,12.7389,19.12,
ADANIPOWER,Adani Power Ltd,57.1,32.2,1042747.57,52.23,2.28,-0.351,-0.0303,11.5761,19.12,
ADANIPOWER,Adani Power Ltd,57.1,32.2,1042747.57,52.23,2.28,-0.1425,-0.014,10.2138,19.12,
